birthYear	no	clubId	recruitName	name	nameAlpha	language	meaning
2005	16	616	ハーモナイザーの2005	シンセサイザー	Synthesizer	英語	様々な音色を出すことができる電子楽器の一つ。多様性のある走りが出来る馬になることを願って。
2005	17	617	メジロキャニオンの2005	シーニックループ	Scenic Loop	英語	米国ネバダ州にある観光名所｢レッドロックキャニオン｣の地域内を走る、絶景のドライブコース名。母名より連想。
2005	18	618	ウエスタンワールドの2005	チェルカ	Cerca	伊語	「探索」の意。西の世界(母名)へ夢を探しに航海(父名からの連想)に出る。
2005	19	619	サクラハゴロモの2005	セレスチャルローブ	Celestial Robe	英語	「天女の羽衣」の意。「Celestial＝天上の」＋ 「Robe＝長い衣装（羽衣）」。
2005	20	620	フサイチハッスルの2005	プティフール	Petits Fours	仏語	「一口大のお菓子」の意。祖母名より連想。
2005	21	621	フリーヴァケイションの2005	モレーンレイク	Moraine Lake	英語	世界一美しいと言われるカナダの湖名。 幻想的そして神秘的に輝く湖畔のように、ターフで輝いて欲しいという願いを込めて。 カナダチャンピオンの母から連想。
2005	22	622	サイレントビーナスの2005	クラトス	Kratos	希臘語	「力、権力」の意。レースで力を誇示するような走りができるよう期待を込めて。
2005	23	623	ミュゲルージュの2005	ルージュアルダン	Rouge Ardent	伊語	「灼熱の赤、燃えるような赤」の意。燃え上がるような熱い走りを期待して。
2005	24	624	ミラクルミユキの2005	キャスタスペルミー	Cast a Spell Me	英語	「魔法をかけて」の意。魔法（走り）で見るものを魅惑して欲しい。母名より連想。
2005	25	625	プリマの2005	カーラプリマ	Corra Prima	伊語	「前へ走る」の意。常に前へ前へと行く積極的な走りを期待して。母名の一部を引用。
2005	26	626	スリークドレスの2005	ルミナリエ	Luminarie	伊語	「光の芸術、イルミネーション」の意。輝かしい競走生活を送れるように。
2005	27	627	バーニングウッドの2005	バーニングブライト	Burning Bright	英語	「燃え上がる＋輝く」。燃え上がるように燦々と輝いて存在をアピールして欲しいという願いを込めて。母名の一部を引用。
2005	28	628	ロングオペラの2005	マルチメトリック	Maltimetric	英語	「頻繁な変拍子」の意。ストラビンスキー、バルトークなどの２０世紀の作曲家の作品によくみられる。
2005	29	629	マラブーの2005	ピーカブー	Peekaboo	英語	「いないいないばぁ」の意。いい意味で周囲を驚かせ、楽しませてくれることを期待して。母名の音から連想。
2005	30	630	ダイナチャイナの2005	シャンスイ	Xiangshui	中国語	「香水」の意。 「香」は最近隆盛を極める香港競馬を連想。国際競走の舞台に立てるように願って。母名から連想。
2005	31	631	ホッカイカレンの2005	チョコクランチ	Choco Crunch	英語	洋菓子の一つ。チョコクランチのように皆に愛されるような大活躍を期待して。毛色から連想。
2005	32	632	ノンストップラブの2005	アーリーレナ	Early Rena	英語	「初恋草」の品種。母名から連想。
2005	33	633	ジンジャーリリーの2005	ヘディキウム	Hedychium	ラテン語	生姜の学名。母名から連想。
2005	34	634	パープルコートの2005	パローレ	Parole	英語	大きな赤紫色の花をつけ、強い芳香を誇るコンテスト用としても評価が高い薔薇。大輪の花を咲かせて欲しいとの願いを込めて。
2005	35	635	ポトリザリスの2005	マゼラン	Magellan	英語	ポルトガルの航海者、探検者名。南アメリカ大陸の南端を発見し、初めて欧州から西回りで太平洋に到達した。率いる艦隊は史上初の世界一周を達成した。
2005	36	636	キョウエイフォルテの2005	キャトルマン	Quatre Mains	仏語	１台のピアノを４本の手で弾く「連弾」の意。母と姉から連想。強く偉大な競走馬となるよう期待を込めて。
2005	37	637	ブロードアピールの2005	カイゼリン	Kaiserin	独語	「女帝」の意。女帝と呼ばれるような存在になれるように願って。
2005	38	638	エグズマキーの2005	ダークエナジー	Dark Energy	英語	宇宙全体に「反発する重力」として効果を及ぼしている仮想的エネルギー。他馬を寄せ付けない強大な競走能力を発揮することを願って。
2005	39	639	チャールストンハーバーの2005	グレースチャーチ	Grace Church	英語	チャールストンにある教会名。母名から連想。
2005	40	640	ユウサンポリッシュの2005	ブラストオフ	Blast Off	英語	「（ミサイルなどの）発射」の意。 ミサイルに匹敵するような速さでターフを駆け抜けてくれることを願って。
2005	41	641	ビッグモンローの2005	エアリアルショット	Aerial Shot	英語	映画用語の一つ。 クレーン、飛行機、あるいはヘリコプターから撮影されたショット。母名から連想。
2005	42	642	キタノオゴジョの2005	トゥリオーニ	Trioni	伊語	「北斗七星」の意。母名より連想。
2005	43	643	ラスティックベルの2005	ピアレスベル	Peerless Belle	英語	「絶世の美女」の意。良家出身の本馬がターフで皆に振り向かれるような存在になることを願って。母名から連想。
2005	44	644	ストーミーマターズの2005	ヴェンダバール	Vendaval	西語	「疾風」「一陣の風」の意。 ターフを力強い風となって駆け抜けて欲しい。
2005	45	645	ベルピアノの2005	グロッケンライン	Glockenrein	独語	「鐘の音のように冴えた（澄んだ）」の意。冴え渡るような走りを見せるように。母名から連想。
2005	46	646	ドラゴンマリーンの2005	マリサット	Marisat	英語	米国の海事通信衛星。母名から連想。
2005	47	647	オーベルゲイドの2005	プラチナベール	Platina Veil	英語	内に秘めた輝き。ターフで輝きを放つ存在になるように。
2005	48	648	アドマイヤサンデーの2005	トールポピー	Tall Poppy	英語	「成功を収めた人、傑出した人物」の意。 傑出した能力で他を圧倒し、成功を収めるように。ポピーは日本では「ひなげし」の意で「虞美人草」とも呼ばれる。
2005	49	649	コンクラーベの2005	コンヴィヴィオ	Convivio	伊語	「饗宴」の意。母名から連想。
2005	50	650	サンウィルシャインの2005	アイテール	Aither	希臘語	ギリシャ神話に登場する天空神、光の神。
2005	51	651	ブーケトスの2005	プライマー	Primer	英語	「点火薬、雷管（導火線の一部」の意。反応のいい走りを期待して。
2005	52	652	ハートストリングスの2005	ハートアンサンブル	Heart Ensemble	英語	「心の合奏。心のこもった演奏」の意。母名から人々に感動を与える音楽を連想。その走りでファンの魂を熱くさせてもらいたいと希望して。
2005	53	653	ハリウッドレビューの2005	グリフィス	Griffith	英語	グリフィス天文台より。ハリウッドを一望できる場所。世界を見渡せるようにとの願いを込めて。
2005	54	654	ピノシェットの2005	スピリタス	Spirytus	波蘭語	ポーランド原産のウオッカ(アルコール濃度９６％)。父名から連想。
2005	55	655	ミントエンジェルの2005	リーガルスキーム	Regal Scheme	英語	「王の策略」の意。 父驀進“王”と母父のMachiavellian＝“策士”から連想。 父から送り出される策略＝秘密兵器として、 競馬界を席巻してほしいと期待を込めて。
2005	56	656	ケイティーズファーストの2005	ケイティーズベスト	Katies Best	英語	名牝である祖母「ケイティーズ」の血縁の中でも ベストの馬になれるように願いを込めて。
2005	57	657	ビッグエリザベスの2005	ネルソンタッチ	Nelson Touch	英語	スペイン無敵艦隊を破ったトラファルガー沖海戦で英艦隊を率いたネルソン提督が用いた戦法。 父名「艦隊」、母名「エリザベス」から連想。
2005	58	658	フルオブラフターの2005	フルスペック	Full Spec	英語	「完全仕様」の意。競走馬に必要な能力を全て備えた馬になってほしいと願って。母名から連想。
2005	59	659	ハルーワソングの2005	サルスエラ	Zarzuela	西語	スペインの叙情的オペラ音楽。母名から連想。
2005	60	660	ミスティーミスの2005	ミスティーレイン	Misty Rain	英語	小説「ミスティーレイン」から。 ミスティーレインの主人公のように、運命（レース）にひたむきに、かつ逞しい女性になって欲しいという願いを込めて。母名から連想。
2005	61	661	フィックルフレンズの2005	フィックルベリー	Fickle Berry	英語	「気紛れな果実」の意。母名の一部を引用。
2005	62	662	グリーンスプレーマの2005	エメラルドミスト	Emerald Mist	英語	ドランブイとブルーキュラソーで作った緑の美しいカクテル。母名から連想。
2005	63	663	ラテルネの2005	マルティンスターク	Martinstag	独語	ドイツで行われる聖マルティンの日。 ちょうちん（ラテルネ）行列が行われる。母名から連想。
2005	64	664	カタリストの2005	ミルフルール	Mille Fleurs	仏語	「千の花々」の意。華やかな競走生活を期待して。
2005	65	665	オーキッドオアシスの2005	アイスキャスケード	Ice Cascade	英語	「氷の滝」の意。白い小さな滝、シンビジウムの一種ものことも指す。母名から連想。
2005	66	666	コールミーラヴの2005	アンリミテッドラヴ	Unlimited Love	英語	「無限の愛」の意。どこまでも皆に愛される存在になってほしい。母名から連想。
2005	67	667	ダイナグロリアの2005	セマナサンタ	Semana Santa	西語	「聖週間」の意。キリスト教の伝統行事の一つでキリストの復活を祝うお祭り。スペインなどでは国を挙げてこれを祝う。  母名グロリア(ミサ曲の通常文の一つ)、母母名エイコーン(聖像)から連想。
2005	68	668	マンハッタンの2005	ブランチブルック	Branch Brook	英語	マンハッタン近辺にある桜の名所の公園名。父名、母名から連想。
2005	69	669	フォレストゾーンの2005	フォレストチャーム	Forest Charm	英語	「森の魅力」の意。父名（黄金の魅力）、母名（森の地帯）から連想。
2005	70	670	シトローネの2005	シトリーン	Citrine	英語	「レモン・トパーズ（黄水晶）」の意。母名から連想。
2005	71	671	ヤヨイビジンの2005	テアルビジン	Thearubigin	英語	紅茶に多く含まれる成分(呈色成分）。父名、母名から連想。
2005	72	672	ミルズウィスパーの2005	ウィスパーカール	Whisper Curl	英語	美容用語の一つ。顔に掛かる息のようなカール。そんな美しさを持った馬に成長して欲しいとの願いを込めて。
2005	73	673	プリティタイディの2005	オペラセリア	Opera Seria	伊語	「正統歌劇」の意。 中世欧州で始まった「オペラ」の歴史の中でも初期段階の荘重な歌劇を指す。  父名、母名から連想。
2005	74	674	シャルウォーカミーズの2005	ラウニカ	Launica	西語	「かけがえのないもの」の意。皆に愛され、かけがえのない存在となって競馬史に名前を残して欲しいという願いから。
2005	75	675	マニッシュガールの2005	スマックガール	Smack Girl	英語	独特な持ち味を持つ女性。異彩を放つ、味の有る牝馬になって欲しい期待を込めて。
2005	76	676	クラウディスカイズの2005	ボタニカルアート	Botanical Art	英語	「植物画」の意。父名から連想。「花のラファエロ」と呼ばれたベルギーの天才画家ルドゥーテ(Redoute)に因んで。
2005	77	677	ダマシノの2005	レディッシュレイ	Reddish Ray	英語	「赤味を帯びた光線」の意。光線のように走るイメージと父名から連想。
2005	78	678	ガードの2005	ラーナック	Larnach	英語	ニュージーランドに唯一現存する城。城内にある美しい庭園も有名。父名・母名より連想。
2005	79	679	アスターアフェアの2005	アースグラヴィティ	Earth's Gravity	英語	「地球の引力」の意。 父ガリレオ→地動説への連想。
2004	1	501	ササファイヤーの2004	プラテアード	Plateado	西語	「銀色の」の意。父名と芦毛の馬体から連想。
2004	2	502	ベビーグランドの2004	アンプルール	Empereur	仏語	「皇帝」の意。母名から連想。
2004	3	503	ムガメールの2004	レスプランディール	Resplendir	仏語	「光り輝く」の意。光り輝く存在になってほしいという願いを込めて。
2004	4	504	サドーダンサーの2004	アウダーチェ	Audace	伊語	「大胆な人」「勇敢な人」の意。
2004	5	505	ブロードアピールの2004	オートクレール	Hauteclaire	仏語	「ローランの歌」でオリヴィエの持つ名剣。
2004	6	506	マッチポイントの2004	パルティード	Partido	西語	「試合」の意。試合（レース）で勝ち続けてほしいとの願いを込めて。母名から連想。
2004	7	507	ウエスタンワールドの2004	ファストドロウ	Fast Draw	英語	ウエスタンスタイルで早撃ちを競う競技。母名から連想。
2004	8	508	ローズサッシュの2004	イスピラート	Ispirato	伊語	「感動的な」の意。すべての人に感動を与えられるような走りを期待して。
2004	9	509	チェイスザウインドの2004	パサート	Passat	独語	「貿易風」の意。国内にとどまらず世界でも活躍できるように。
2004	10	510	レッドヴェルベットの2004	レッドベリル	Red Beryl	英語	赤色透明の宝石名。母名から連想。
2004	11	511	タイキパンドラの2004	センティード	Sentido	西語	「感覚、センス」の意。レースセンス溢れる競走馬になることを期待して。
2004	12	512	シャリマーガーデンの2004	レガルメンテ	Regalmente	伊語	「王者の風格で」の意。常に王道を歩む活躍を期待して。
2004	13	513	ティッパートゥーの2004	ベルティオン	Beltion	ギリシャ語	「最高」の意。最高のレースをしてくれることを願って。
2004	14	514	ラークホイッスルの2004	ストームホイッスル	Storm Whistle	英語	アメリカ沿岸警備隊が使用する遠くまで音色が届く笛。母名から連想。
2004	15	515	プリマダンサーの2004	アラリス	Alaris	西語	高速列車の名。父から受け継いだスピードを存分に発揮してほしい。
2004	16	516	エイティカラーの2004	オリジナルカラー	Original Colour	英語	独自色を発揮し、成功するよう願いを込めて。母名から連想。
2004	17	517	エーエスキャットの2004	ティグラート	Tigrato	伊語	「トラ（又は猫）のような」の意。母名から連想。
2004	18	518	ヒシシルバーメイドの2004	ニードルポイント	Needle Point	英語	インディアンジュエリーの技法。母名から連想。
2004	19	519	ダンジグエンジェルの2004	テルミヌス	Terminus	ラテン語	ローマの境界の標の神の名。威風堂々とした競走生活を祈って。
2004	20	520	ジンジャーリリーの2004	ギガワンダー	Giga Wonder	英語	１０億倍＋父名。人々驚嘆させる走りを期待して。
2004	21	521	ピノシェットの2004	ペルラート	Perlato	伊語	「真珠のような」の意。真珠のように光り輝くように。
2004	22	522	フォレストゾーンの2004	アルセイド	Alseid	英語	欧神話に登場する清楚な森の妖精。母名から連想。
2004	23	523	スターミーの2004	カラベルラティーナ	Caravela Latina	ポルトガル語	ポルトガル海軍の船。父から連想。
2004	24	524	サクラハゴロモの2004	イデアーレ	Ideale	伊語	「理想、理想の人」の意。全ての面で理想的だと評される競走馬になるように願いを込めて。
2004	25	525	ステラファンタジーの2004	ステラフィランテ	Stella Filante	伊語	「流れ星」の意。皆が願いを込めるような存在になるように。母名から連想。
2004	26	526	デローベの2004	ドレスインレッド	Dress in Red	英語	情熱（赤色）を身に纏う。人々の心を熱くさせる走りをするように。
2004	28	528	バンボリーナの2004	フィグリーナ	Figurina	伊語	「小さな人形」の意。多くのファンから愛され、お気に入りの存在になってほしい。
2004	29	529	ニシノエルハーブの2004	マロウブルー	Mallow Blue	英語	ティーを入れると鮮やかな青色になるハーブ。父名、母名から連想。
2004	30	530	メジロキャニオンの2004	フェイジョア	Feijoa	西語	南米産の花。花言葉は「実りある人生、情熱に燃える心」。
2004	31	531	ポトリザリスの2004	クルサード	Cruzado	西語	アルゼンチンタンゴのステップの一種。父名から連想。
2004	32	532	サンウィルシャインの2004	ソルヴィエント	Sol Viento	西語	「太陽風」の意。熱く、速く、すさまじく、そして勢いある走りを見せてくれるように。母名より連想。
2004	33	533	フィールドサンデーの2004	ベンティスカ	Ventisca	西語	「吹雪」の意。白き馬体で吹雪のごとく駆け抜けるように。
2004	34	534	エクストラテレストラルの2004	アルヴィス	Allwise	ラテン語	「全能なるもの」の意。シドレクスサガに登場する白鳥に変身する女神。
2004	35	535	ビワビーナスの2004	メルクーリオ	Mercurio	伊語	「水星」の意。水星のように熱く煮え滾るような走りを期待して。母名より連想。
2004	36	536	キャサリーンパーの2004	レベリオン	Rebellion	英語	「反乱」の意。父名フレンチより「革命」→「反乱」と連想。常に頂点を目指すように。
2004	37	537	チャールストンハーバーの2004	アシュレイリバー	Ashley River	英語	チャールストンハーバー川に通じる川の名。母名から連想。
2004	38	538	ルビーマイディアの2004	ルビウス	Rubeus	ラテン語	「赤い」の意。ルビーの語源となった語。燦然と輝く走りを見せるように。母名より連想 。
2004	39	539	ゲルニカの2004	オルティスローザ	Ortiz Rosa	西語	母の故郷アルゼンチンで採集される最高品質の稀少石の名。
2004	40	540	ミムズアゲインの2004	アーリドラーテ	Ali Dorate	伊語	「黄金の翼」の意。金色（１着）の翼で大きく羽ばたいて欲しい。
2004	41	541	タイキタムレットの2004	デュオトーン	Duotone	英語	父母血統の色調（tone）が融合し、活躍してくれることを願って。
2004	42	542	ヤヨイビジンの2004	トロンフォルガー	Thronfolger	伊語	「王位継承者」の意。シンボリルドルフ、トウカイテイオーの血を引き継ぐ競走馬として、父、祖父に負けない活躍を願って。
2004	43	543	ソニンクの2004	ヴァイスハイト	Weisheit	独語	「賢明、知恵」の意。聡明な競走馬になってほしい。
2004	44	544	ヴァリッドサーチの2004	ミネラロジスト	Mineralogist	英語	「輝石を探す鉱物学者」の意。競馬の奥深さを伝えて欲しい。
2004	45	545	ハリウッドレビューの2004	ティルフィング	Tirfing		ステーンハンマル作の歌劇名。初演はスウェーデン、ストックホルム。母名の一部（レビュー）より連想。
2004	46	546	ステージヴァージンの2004	トレッドザステージ	Tread the Stage	英語	晴れ舞台を踏んでいけるように願って。母名から連想。
2004	47	547	ケージーパールの2004	レイナード	Reinado	西語	「君臨、治世」の意。競馬界に君臨するような活躍を期待して。
2004	48	548	トキオルンルンの2004	グランメルヴィーユ	Grand Merveille	仏語	「大きな感動」の意。ファンに大きな感動を与えてくれる活躍を期待して。
2004	49	549	マイケイティーズの2004	ファーストチェア	First Chair	英語	「主席奏者」の意。同世代の中では勿論のこと、競走馬全体のトップに君臨するよう願って。祖母の名の一部より。
2004	50	550	メルティースノーの2004	アイスブレイカー	Ice Breaker	英語	「砕氷船」の意。どんな困難をも打ち砕くように願いを込めて。母名から連想。
2004	51	551	ベルクラシックの2004	ベルフィーチャー	Belle Feature	英語	「顕著な特徴」の意。ジャズである楽器を目立たせて演出すること。母名から連想。
2004	52	552	バンクシアローズの2004	ペルネティアナ	Pernetiana	仏語	鮮やかな黄色い花をつけるバラの一種。バラのように華やかな競走生活を願って。母名から連想。
2004	53	553	ディアアドマイヤの2004	アフェクショネイト	Affectionate	英語	「愛情のこもった」の意。皆に愛される存在となってくれることを期待して。
2004	54	554	ジューンアナガリスの2004	フルールラフィーネ	Fleur Raffine	仏語	「洗練された花」の意。美しく洗練された走りを期待して。
2004	55	555	スルーミーナウの2004	デルフィーネ	Delfine	独語	「イルカ」の意。母の父名から女性風にして。
2004	56	556	アカンプリッシュの2004	グラントリアノン	Grand Trianon	仏語	ヴェルサイユ宮殿内にある大理石でできた離宮の名。スケールの大きい競走馬になってくれることを期待して。
2004	57	557	シーキングロイヤルの2004	ヴェロチスタ	Velocista	伊語	「スピード競技の選手」の意。持ち前のスピードを武器に末長く活躍して欲しいとの願いを込めて。
2004	58	558	コンクラーベの2004	コンフィズリー	Confiserie	仏語	フランス砂糖菓子の総称。母名から連想。
2004	59	559	エレガントプロウズの2004	ファニーブライド	Funny Bride	英語	愉快な花嫁。強いだけではなく、個性的で印象に残る活躍を願って。祖母名から連想。
2004	60	560	スキッフルの2004	クードクール	Coup de Coeur	仏語	「一目ぼれ」の意。ファンに一目ぼれされるような存在になってほしいという願いを込めて。
2004	61	561	カルガリプリンセスの2004	マルカール	Marcar	西語	踊るときのリズムをとる様。軽やかにリズミカルな走りで活躍してくれることを願って。
2004	62	562	アドマイヤバレーの2004	グラシューズ	Gracieuse	仏語	「優雅な」の意。優雅でしとやかな走りで活躍してくれることを願って。
2004	63	563	ハイセンスモモコの2004	シルエラ	Ciruela	西語	「スモモ」の意。本馬の小さく可愛いイメージと母名から連想。
2004	64	564	レディブーンの2004	クリアヴュー	Clear View	英語	「視界良好」の意。レースで視界良好となることを願って。
2004	65	565	ブライトリーの2004	シンティランテ	Scintillante	伊語	「燦然と」の意。競走馬として明るく、そして輝く存在になってほしい。
2004	66	566	ノットオンフライデイの2004	フライデイフライト	Friday Flight	英語	「金曜日の飛翔」の意。
2004	67	567	キロフプリミエールの2004	クルックス	Crux	英語	南半球で夜空に輝く有名な星座である南十字星。一般名はサザンクロスだが、学名はクルックス。
2003	1	401	アドマイヤサンデーの2003	ヴァリアントホーク	Valiant Hawk	英語	「勇敢な鷹」の意。祖父シルヴァーホークから連想。大空を舞う鷹のようにターフでも疾走して欲しいという願いを込めて。
2003	2	402	ボンヌシャンスの2003	インテレット	Intelleto	伊語	「知性」の意。知性は新しい選択の可能性を切り開く後天的な能力である。知性ある走りで、大レースへの道を切り開くような活躍を期待して。
2003	3	403	ウメノファイバーの2003	フィルドール	Fil d'Or	仏語	「金の糸」の意。母名ファイバー（繊維）と栗毛の馬体から連想。晴れのクラシックの舞台でより美しく、輝いて見えるように。
2003	4	404	ラビットボールの2003	サークルチェンジ	Circle Change	英語	落ちる変化球の一種。母名（ボール）から連想。「魔球サークルチェンジ」の活字が、月曜日のスポーツ新聞紙上に記事として載るような変幻自在な活躍でファンを魅了して欲しいという願いを込めて。
2003	5	405	ベゴニアの2003	クラシックムード	Classic Mood	英語	ベゴニアの品種の一種。母名から連想。クラシックを意識できる馬になれるように。
2003	6	406	ミムズアゲインの2003	ヴァレンティーノ	Valentino	伊語	「バレンタインデー」の意。本馬が2月14日生まれであるため。レースで活躍して、誕生日に沢山チョコレートが貰えるように願いを込めて。
2003	7	407	エラティスの2003	メガクライト	Megaclite	ラテン語	木星の衛星の一つ。ギリシャ神話に登場するマカレウスの娘の名前に由来。父を超えるスターになって欲しいという願いを込めて。
2003	8	408	ワイルドフラワーの2003	マックスノット	Max Knot	英語	「最大限の速度」の意。ノットは船の速度の単位。父名クロフネより連想。
2003	9	409	ルビーベイビーの2003	レッドスプレンダー	Red Splendor	英語	「赤い輝き」の意。母名ルビーベイビーより、燃えるような赤い輝きの宝石ルビーから連想。
2003	10	410	ユーキャンドゥイットの2003	ダンルース	Dunluce	アイルランド語	アイルランドのジャイアンツコーズウェイへ向かう途中にあるダンルース城から。父と同じようにスケールの大きな活躍をして、ファンの心を魅了して欲しいという願いを込めて。
2003	11	411	ティッパートゥーの2003	セイリングシップ	Sailing Ship	英語	「帆船」の意。父名クロフネより連想。ファンの声援を受け、順風満帆な競走成績を残せるように。
2003	12	412	アラビアンジュエルの2003	ビクスバイト	Bixbite	英語	アメリカ産の宝石から由来。現在は採掘されておらず、ある意味ダイヤモンドより貴重な宝石。母名ジュエルから連想。宝石言葉は高次元の意識。
2003	13	413	ライフアウトゼアの2003	スペクタクルライフ	Spectacle Life	英語	「壮観な生活」の意。見ていて壮観な、素晴らしい競走生活を送って欲しいという願いを込めて。
2003	14	414	ウインフィオーレの2003	オンシジューム	Oncidium	英語	母名フィオーレから花を連想。蘭の一種。花言葉は清潔。清らかな心を持った競走馬になって欲しいという願いを込めて。
2003	15	415	ゲートドクールの2003	モンプティクール	Mon Petit Coeur	仏語	「愛しい人」の意。本馬に関わる全ての人から可愛がってもらえるように願いを込めて。
2003	16	416	レーヌダンサーの2003	バルソビエンヌ	Varsovienne	仏語	マズルカに似た優雅な舞踊。母名（ダンサー）から由来。
2003	17	417	バイオレットダンスの2003	エクレールヴィオレ	Eclair Violet	仏語	「紫色の稲妻」の意。母名バイオレットから連想。稲妻のように豪快で鋭い脚で駆け抜けて欲しいとの願いを込めて。
2003	18	418	ニーニャデガルチの2003	ソーマサイト	Thaumasite	英語	ソーマス石、淡い黄色をした鉱物。ミスタープロスペクター（探鉱者）→ガルチ（峡谷）とくる母系から連想。ギリシャ語のＴｈａｕｍａｚein（驚異）からきている。驚異的な活躍を期待して。
2003	19	419	スリークドレスの2003	センシュアリティ	Sensuality	英語	「官能的」という意。母名（ドレス）と美しい馬体から連想。見るもの全てを魅了して止まない活躍を期待して。
2003	20	420	キューティリサの2003	トリックショット	Trick Shot	英語	ビリヤードで対戦相手を惑わす「曲球」の意。相手に呑まれず自分の力を出せる競走馬になれるようにとの願いを込めて。
2003	21	421	フサイチハッスルの2003	キャンディーストア	Candy Store	英語	祖母ダイナシュガーより連想。誰からも愛され、グレードレースを賑わす存在になれるように願いを込めて。
2003	22	422	フォレストエンゼルの2003	バルトアンジェラ	Walt Angela	独語＋英語	「森の天使」の意。緑のターフで父のような奇跡的な走りを見せてもらいたい。
2003	23	423	ジェドゥーザムールの2003	フェリーク	Feerique	仏語	「夢の世界のように美しい」、「妖精のような」という意。強いだけでなく、美しい存在であって欲しいという願いを込めて。
2003	24	424	スルーミーナウの2003	レストレスハート	Restless Heart	英語	「落ち着かない心」、「そわそわする心」の意。出走のたびにファンをワクワクさせて欲しいという願いを込めて。
2003	25	425	シャリマーガーデンの2003	ラホールフォート	Lahore Fort	英語	パキスタンにあるラホールの城壁。同じ都市にある世界遺産のシャリマール庭園（母名）から連想。ラホールの城壁も世界遺産であり、誰からも大事にされ注目されて欲しいという願いを込めて。
2003	26	426	ムガメールの2003	フォーリクラッセ	Fuori Classe	伊語	「超一流」という意。超一流の成績を残すような素晴らしい活躍を願って。
2003	27	427	トキオタヒーチの2003	ランザローテ	Lanzarote	英語	スペインユネスコ世界遺産登録ランザローテに存在する地名。祖母タヒーチより連想。
2003	28	428	イエローウイングの2003	デルタウイング	Delta Wing	英語	「三角翼」の意。超音速機で使用される主翼平面形の一種。母名（ウイング）から連想。
2003	29	429	キョウエイマーチの2003	ヴィートヴァンクル	Vite Vaincre	仏語	「速く（ヴィート）＋勝つ（ヴァンクル）」の意。どの馬よりも速く駆け抜け、他の馬を打ち負かして欲しいという願いを込めて。
2003	30	430	キャサリーンパーの2003	アロンダイト	Alondite	英語	アーサー王伝説より、円卓の騎士の中でも最強の騎士ランスロット卿の愛剣。名剣のような切れ味ある走りを期待して。
2003	31	431	キョウエイフォルテの2003	フォルテピアノ	Fortepiano	英語	初期のピアノの便宜的な呼称。母名（フォルテ）から連想。フォルテピアノの音色同様、強さと美しさがターフに響き渡るよう願いを込めて。
2003	32	432	ビワビーナスの2003	アンテヴォルテ	Antevorte	伊語	ローマの未来を司る女神。母名（ビーナス）より連想。
2003	33	433	ダンジグエンジェルの2003	カルナバリート	Carnavalito	西語	名曲「コンドルは飛んでゆく」の後半部分のリズム。フォルクローレの代表的なリズムで前半のヤラヴィとは打って変わって明るい軽やかな曲調。
2003	34	434	ゲルニカの2003	エスペラーダ	Esperada	西語	希望、期待するの意。牝馬ながら牡馬を一蹴するような女傑になれるように希望と期待を込めて。
2003	35	435	ピノシェットの2003	ピノグリージョ	Pinot Grigio	伊語	世界でも人気の高い白ワイン用ブドウ品種。イタリアを代表する白ワイン。切れ味が良い、華やかなといった特徴を発揮してもらい、偉大な父のような成長を期待して。
2003	36	436	ホリリボンの2003	ショルダーノット	Shoulder Knot	英語	17世紀ごろに上流階級の男子が身につけたリボンやレースでできた肩飾り。
2003	37	437	ポトリザリスの2003	ドゥルセデレーチェ	Dulce de Leche	西語	ミルクをキャラメル化するまで、煮詰めたもの。アルゼンチンの伝統的なタルトデザート。
2003	38	438	ハルーワソングの2003	メリフルアスソング	Mellifluous Song	英語	甘美な響きの歌。母名（ソング）と尾花栗毛の美しい馬体から連想。
2003	39	439	ダリンダの2003	シトラスノカゼ	Citrus no Kaze	日本語	シトラスとは日本でも馴染み深い果実である柑橘類の橙の果実から抽出された成分。フレッシュで甘い香りの爽やかな風がターフに吹くように願いを込めて。
2003	40	440	マイワイルドフラワーの2003	ブルーメンブラット	Blumenblatt	独語	「花びら」の意。母名（フラワー）より連想。薔薇の品種で人気のあるイングリッシュ系スプレ－薔薇。ＧⅠの舞台で大輪を咲かせてもらいたい。
2003	41	441	アリレディーの2003	アドラスティア	Adrastea	ラテン語	ギリシャ神話のネメシスにあたる正義と復讐の女神。不屈の走りを見せて欲しいという願いを込めて。
2003	42	442	エレガントプロウズの2003	リリカルプロウズ	Lyrical Prose	英語	「抒情的な文章」の意。母名エレガントプロウズ（優雅な文章）から連想。
2003	43	443	レディビーナスの2003	スプリームブリス	Supreme Bliss	英語	「無上の喜び」という意。関わる人たち全てが喜びに包まれるような活躍を期待して。
2003	44	444	ポンパドールの2003	ブリュードロア	Bleu de Roi	仏語	「王者の青」という意。セーブル磁器独特の青い色調のこと。ダート王の父のような活躍を願って。
2003	45	445	インディスユニゾンの2003	クロノロジスト	Chronologist	英語	「年代学者」の意。競馬の歴史にその名を刻んで欲しいという願いを込めて。
2003	46	446	ミラクルミユキの2003	グリンデルワルト	Grindelwalt	独語	スイスにある世界で一番美しい場所の一つに挙げられる村。馬体の美しさから連想。
2003	47	447	ソルティレージュの2003	レグルスキッド	Regulus Kid	ラテン語＋英語	春の星座、獅子座のα星で小さな王を意味するラテン語+子供。獅子のごとく強く逞しく頂点に輝く存在になって欲しいという願いを込めて。
2003	48	448	コープランズナニーの2003	レビュースコープ	Revue Scope	仏語＋英語	歌や踊りを組み合わせたショーを観劇する際に使用する「望遠鏡」の意。華やかな大レースでの活躍を期待して。
